Title,KSCdirect Part #,Price,UPC
1-1/4 SS Type 316 Two Piece Threaded 1000 WOG Full Port Ball Valve,MER V210FP-20,$70.85,671404088316
1 PVC UTILITY SWING CHECK VALVE SOC EPDM,SPE S1520-10,$24.92,054211988275
"CS Hi-Pressure Full-Bore Ball Valve 1/2"" Fem NPTF FKM/FPM O'Ring",DIX HPBV12,$34.82,089109728800
"2"" Sanitary Butterfly Valve - Viton Seat - Multi-Position Handle",LKB51A-2-FY-316L-MP,$149.41,
3/4 PVC-VITON TRUE UNION BALL VALVE,SPE 2339-007,$126.76,054211506219
1/2 800# SOCKET WELD GLOBE VALVE,VOG SW12443 1/2,$487.77,
STEAM VALVE 120/60VAC,MAG 35S16 1-1/2,$926.50,
NIBCO T235Y 1-1/2 150 BRZ GLOBE VALVE,NIB T235Y 1-1/2,$653.31,039923627698
1/2 X 5/8  2NC STAINL11.6/F W,ASC 8210G087 24/DC,$737.49,
COIL      RHM6,ASC 238210-005-D,$142.18,
1/2 X 9/16 2NC BRASS 6.1 /F W,ASC 8221G003 120/60,$345.81,
"BV,1-1/4""NPT,FP,FORG BRS,LTCH",APO 77F10627,$59.96,670750998423
3/8 R400 BOB FLOAT VALVE  R400-3/8,BOB R400 3/8,$34.71,ROBEMF00005
"2-Way, Characterized Control Valve Stainless Steel Ball and Stem",BEL B212,,
4 AV GASKET TEFLON,ASA 3114040,,
"BV,1/2""NPT,SS,LCK PLT",APO 76-103-19A,$87.34,670750260261
2   X 1-3/ 2NO BRASS 16.1/F W AC120/60,ASC EF8210G103 120V/60HZ,$1224.57,
"1/4 X 3/32 3U  STAINL17.1/F W AC120/60,110/50","ASC 8320G200 120/60,110/50",$242.16,
BALL VALVE PACK GLAND WRENCH,NIB T065474 ASBLY,$12.08,
"3/4 76E CRANE CHECK VALVE Size: 3/4""",CRV 76E 3/4,$159.33,
1/2 N1314 316 SS MARSH NEEDLE VALVE,NEEDLE VALVE SS 1/2,$111.72,67550174
KIT REPAIR 92B MAINE VALVE ONLY 2 INCH,FISHER R92BX000042,,
NIBCO T580-S6R66 1 2000# SS BALL VLV,NIB T580-S6R66 1,$147.22,039923793225
T111 1/2 THD 125# RS GATE BRZ,NIB T111 1/2,$90.08,039923611741
"LTCH LVR/GRIP (W6170,APOLLO)",CON W648200,$8.46,670750455322
"1/2” 76E 300 SC, THD, BRZ SWING CHECK, BRZ",CRV 76E 1/2,$123.97,
4 CPVC TU2K IND BALL VALVE SOC FKM,SPE 1832-040C,$1106.75,054211847855
1/4 NJ 5H22HBRT CS BALL VALVE,JAMESBURY 5H22HBRT 1/4,,
"BV,2""NPT,SS,LTCH LVR",APO 76-108-27,$349.59,670750699351
"1/4"" Apollo 316 Stainless Steel Ball Valve - Locking Lever Handle",APO 7610127A,$67.05,670750207969
"3 ""6301 Valterra PVC Knife Gate Valve With Plastic Paddle",VAL 6301 3,$32.96,
REBUILD KIT 8210 AC                                       P,ASC 302284,$320.13,
2 53036-TE 3PC FULL PORT STAI,ANV 4351008520,$268.53,092201387790
"4"" BF Valve, Wafer Style with Viton Seat, no handle 5322095400",ABZ 396-040-812,$234.02,
1/2 53036-SW 3PC FULL PORT ST,ANV 4351007960,$56.16,092201387820
VALVE 2/2 NC 1 NPT BRNZ 63MM 4 BAR PLT ENTRY UNDER VALVES /,ASC 8290B010,$334.81,
"SHORT ARM FOR R400,R700,R900 R",BOB R470,$8.14,ROBEMF00100
"1-1/X 1-1/ 2NC BRASS 15.4/F W AC120/60,110/50","ASC 8210B056 120/60,110/50",$999.84,
1 CAST IRON Y-STRAINER 250# 612-015-A1,CBI YCT05M20,$29.15,670750454868
"1-1/2"" T316 3PC F/P S/W B/V 1000 WOG-KI",MER KSWV310FP-24,$129.91,671404122102
"2 465-1/2 CRANE GATE VALVE Size: 2""",CRV 465-1/2 2,$672.71,
"1/4"" Series-F Flow Control Valve    Brass Fem NPT",DIX BFC400,$76.95,089109824830
"BV,1/4""NPT,BRZ,LATCH LVR,",CON 7014127,$35.09,670750658129
"2” 76E 300 SC, THD, BRZ SWING CHECK, BRZ",CRV 76E 2,$589.00,
"1 76E CRANE CHECK VALVE Size: 1""",CRV 76E 1,$258.94,
"2"" MALE X FEMALE RELIEF VALVE SET AT 17PSI","KUN 337-H01 2"" SET AT 17PSI",,
"1-1/4 36 CRANE CHECK VALVE Size: 1-1/4""",CRV 36 1-1/4,$431.50,
STYLE F 3-WAY 120# STEAM #6 SEALANT,HOMESTEAD 605 1-1/2 VALVE,$604.00,
NIBCO T235Y 3/4 150 BRZ GLOBE VALVE,NIB T235Y 3/4,$215.43,039923627667
T5857066LL  1-1/4  W/LOCK HDL SS TRM,NIB T5857066LL 1-1/4,$201.70,039923682147
"6"" Orbinox Knife Gate Valve, CI Body, 304 SS Blade, PTFE Packing, Metal Sea","ORB 10-2134M-HW 6""",,
1-1/2 PVC CL COMPRESSION SWNG CHCK VALVE,SPE S1500C15,$47.08,054211988169
1 PVC COMPACT BALL VALVE SOC EPDM,SPE 2122-010,$50.23,054211500125
T560CSR25LL 1/2 THRD BALL LKG LEV CS,NIB T560CSR25LL 1/2,$48.88,039923665515
RED HANDLE FOR 206/207 1-1/4. 1-1/2,RED RW206/206ABF-H-1-1/4,,
1 PVC COMPACT BALL VALVE THD EPDM,SPE 2121-010,$50.23,054211500026
1-1/4 TU2K IND BALL VLV SOC/FPT FKM,SPE 1839-012C,$165.00,054211947890
2 PVC COMPACT 2000 BALL VALVE SOC EPDM,SPE 6622-020,$114.22,054211370094
Butterfly Valve DI body 316 disc 416 stem epdm seat w/handle 5322133640,ABZ 397-25-815,$94.67,
2 APOLLO STAINLESS STEEL BALL VALVE,APO 76-108-01,$336.14,670750699153
3/4 B6001M2 2-Piece Standard Port Ball Valve,WAT B6001 3/4,$21.13,098268507317
"4"" 6401 Valterra PVC Knife Gate Valve With SS Paddle & Metal Handle",VAL 6401 4,$124.52,019079640109
"DOUBLE ACTING, RACK & PINION , PNEUMATIC ACTUATOR",ABZ 75DA ACTUATOR,$203.00,
"PCA 811 70# 5/32"" B1669-3 FOR 811 TRAP",ARM ARPPCA811070,,
"BV,3/8""NPT,FP,FORG BRS,LTCH",APO 77F10227,$20.38,670750998386
822-501-00-V2-000 Val-U-Act Actuator,WOL 82250100V2000,,
"BV,1/2""NPT X 3/4""HOSE,BRZ,",APO 70103HC,$37.06,670750521553
"BV,3/4""NPT,BRZ",APO 32-104-01,$24.31,670750560552
"DIN - 88122404               D MINI,GND UP,0-240V UNLIT, PG 9",ASC 290414-001,$15.59,
VALVE 2/2 NC 1/2 NPT BRNZ 50MM 4 BAR PLT ENTRY UNDER      VALVES,ASC 8290A384,$254.09,
"COIL      M-12 120/60-110/50FB      COIL, SOLENOID PART",ASC 099257-005-D*,$267.85,
"Asco 3/8"" 8210G093 2-Way Solenoid Valve - 120V/60Hz",ASC 8210G093,$173.37,
"COIL RHMXX COIL, SOLENOID PART",ASC 238810-032-D*,$307.29,
1-1/2 AV GASKET TEFLON,ASA 3114015,$31.21,
"REBUILD KIT 8221 AC       COIL, SOLENOID PART",ASC 310420,$442.13,
"REBUILD KIT 8210 AC/DC       COIL, SOLENOID PART",ASC 322677,$291.70,
VALVE 5/2 ISO1 BODY SPR RET  D W/TESTOR W/O PILOT      VALVE PAR,ASC 54191006,$1475.90,
"1/2 X 5/8  2NC BRASS 10.1/F W AC120/60,110/50","ASC 8210G094HW 120/60,110/50",$205.47,
"4"" F12 3pc. 316 SS BALL VALVE",BALL VALVE 4 SS,$689.38,
"8 465.5 125 IRON BODY GATE, RS, OS&Y, IBBM, BB, FLG",CRV 465-1/2 8,$3197.74,
"VALVE, BUTTERFLY 3"" LUG NEC 200P",CAMERON J022121-5124311,,
CUSTOM BRASS LONG ARM W/.981 D,BOB R460-3,$11.11,
"PEC,10,F1,CI,NBR,CR*GS-6-HD12","DEZURIK 10"" PLUG VALVE",$4126.35,
1/8 X 1/16 3NC STAINL6.1 /F W AC24/60,ASC 8320G045 24/60,$147.68,
"BV,2""NPT,BRZ,250 SWP",CON 7014864,$215.22,670750662959
"KIT,SERVICE,RPTFE",CON 87A02A01,$259.11,670750987267
1/4 X 1/8  2NC BRASS 6.1 /F W AC24/60,ASC SC8262H022MBAC24/60,$96.31,
"BV,3/4""NPT,SS,250#SWP",CON 7610464A,$115.55,670750196942
LKG LEVER HDL SS T560 CS/S6 1/4-1/2,NIB KSVLL11,$4.38,039923590701
"3/4"" FPT x 3/4"" MPT In-Tank Check Valve",MIC CTLB7575T,$15.26,
"BLUE HDLE ASSY  BV, LARGE",NIB T091763 ASBLY,$9.22,T091763 ASBLY
F918B  8    FLGD CHECK CAST IRON,NIB F918B 8,$3399.35,039923703484
"2"" 3pc SS SW ball valve",JFW BV-0030SW 2,$209.41,
"1"" 250 # MUELLER Y-STRAINER",MUE 11-M 1,$62.72,
"Handle & Nut, F/Ball, SS, Apollo, 1/2IN",M1145407,$11.32,
"KIT, DISPENSE VALVE",GRACO 15U933,,
1/4 N1312 316SS MARSH NEEDLE VALVE,NEEDLE VALVE SS 1/4,$105.91,67550040
"1/2"" PVC TBH Series Ball Valve, SOC/THD Ends, FPM Seals, Actuation Ready",HAY TBH1050ASTVK000,$57.04,0610377350990
POLY HOSE BIBB,RW 302PP 3/4,$7.71,670779302058
T111 3/8 THD 125# RS GATE BRZ,NIB T111 3/8,$113.76,039923611734
U51TB-E 1 TUBV EPDM CPVC MOD-D,NIB U51TB-E 1,$96.21,039923241856
1/2 PVC COMPACT BALL VALVE THD FKM,SPE 2131-005,$37.98,054211500200
1-1/4 PVC-EPDM TRUE UNION BALL VALVE,NIB U45TB-E 1-1/4,$101.97,039923322043
1/2 WGV Gate Valve   0770010,WAT WGV 1/2,,
U45TB-V 1 TUBV FKM PVC MODEL-D,NIB U45TB-V 1,$71.62,039923241795
"2""  LUG STYLE BUTTERFLY VALVE, SS DISC & STEM, & VITON SEAL W/LEVER HANDLE",ABZ 102-976 2,$151.12,
10 Volt Solenoid Coil,6304010,$60.90,
VALVE:SOLENOID;120V 0.12A 4-WAY 150 PSI,554SA400K000030,$1642.45,
ASP-4-SCU 1/2 SPEED CONTROL MUFFLER (SC-50),ARR ASP-4-SCU,$9.07,
REBUILD KIT 8342 AC,ASC 306192,$506.34,
"BV,3""NPT,FP,FORG BRS,SS B&S",APO 77F14001,$339.99,670750975073
3/4 53034-SW 3PC FULL PORT CA,ANV 4351007040,$62.09,092201387677
"BV,3""150RF,SP,CS",APO 88A-100-01,$922.39,670750909023
"3"" BUTTERFLY VALVE LUG SS DISC STEM VITON SEAT w/ HANDLE",ABZ 102-976 3,$215.21,
"REBUILD KIT 8210 DC       COIL, SOLENOID PART",ASC 302373,$129.34,
"BV,3/8""NPT,FP,BRZ,LTCH",APO 77-102-27,$32.64,670750702952
"NUT,HEX JAM,7/16-20 304SS",APO C153300,$4.05,670750048661
"REBUILD KIT 8345 AC       COIL, SOLENOID PART",ASC 314453,$199.05,
R480 ROBERTS THUMBSCREW,BOB R480,$3.53,ROBEMF00105
ML-2.5 Master Link for Chainwheel Operator,BAB ML-2.5,$13.64,
CHAIN FOR CHAIN OPERATOR,BAB GC-1,$1.95,
"VALVE, BALL, HIGH PRESSURE 3/8NPT VITON SEALS",BEDFORD 29-1441,,
"1/2 X 5/8  2NC BRASS 17.1/H W AC120/60,110/50",ASC SV8210G7N,$343.98,
P262C202       VALVES / W PNEUMATIC ACT.,ASC P262C202,$587.06,
VALVE 2/2 NC 2 NPT BRNZ 90MM 4 BAR PLT ENTRY UNDER VALVES /,ASC 8290A025,$743.91,
J PR SW TERM 1/8NPT EXT N.O.      PRESSURE SWITCH / MANOMETER,ASC JB67A218A,$307.29,
1/4 X 3/32 3U  STAINL11.6/F W DC24/DC,ASC EF8320G200 24/DC,$324.72,
SOLENOID VALVE       VALVE / SOLENOID,ASC 411L3324HE,$56.87,
3/4 N1316 316SS MARSH NEEDLE VALVE,NEEDLE VALVE SS 3/4,$344.47,67550446
"1/2 212P CRANE GLOBE VALVE Size: 1/2""",CRV 212P 1/2,$337.13,
650133  3/4   THD COUP PVDF,NIBCO 3830-007,$70.56,039923098207
"1-1/4 382P CRANE GLOBE VALVE Size: 1-1/4""",CRV 382P 1-1/4,$1124.81,
NIBCO T580-S6R66 2 1500# SS BALL VLV,NIB T580-S6R66 2,$387.47,039923793256
"VALVE, BALL, 4"" 1000 PSI REDUCED PORT DI SS THRD",CHEMINEER 410TRD212L,,
CHECK VALVE REPLACEMENT,CHECK VALVE REPLACEMENT,,
"1"" 80E Flomatic Enviro Check Valve",FLO 4031E,$38.76,671864800312
KRS-350812020401038,"KEY BAB HANDLE KIT 2-3""",$113.30,
"3"" 300# RRF Y-STRAINER A216-WCB, 1/16 PER  304 SS SCREEN",KEC SA-7 300 W1/16 3,,
"Female Coupler 2"" Hose Shank",BAN 200C,$13.19,791206031577
"Male Adapter 2"" Female Thread",BAN 200A,$4.71,791206031478
"2"" Male Thread X 2"" Hose Shank",BAN HB200,$2.78,791206004434
2 200-B BANJO POLY COUP,BAN 200B,$13.19,791206031546
"1"" Male Thread X 1"" Hose Shank",BAN HB100,$1.12,791206004212
"CAM LOCK (F) 2"" MALE ADAPTER X 2"" MALE NPT",BAN 200F,$5.55,791206031768
3.39 X 3.77 X 0.75 T-BOLT CLAMP,BAN TC343,$6.20,791206011777
2.31 X 2.65 X 0.75 T-BOLT CLAMP,BAN TC231,$5.95,791206011739
"Female Coupler 2"" Female Thrd",BAN 200D,$13.19,791206031652
1.84 X 2.12 X 0.75 T-BOLT CLAMP,BAN TC181,$5.55,791206011708
"CAM LOCK (F) 3"" MALE ADAPTER X 3"" MALE NPT",300F,$14.58,791206034035
2 X SH POLY NIPPLE,BAN NIP200-SH,$2.79,791206010114
1.62 X 1.87 X 0.75 T-BOLT CLAMP,BAN TC162,$6.04,791206011692
"Male Adapter 2"" Hose Shank",BAN 200E,$5.55,791206031737
"2"" CAM LEVER DUST CAP",BAN 200CAP,$13.19,791206031584
1 X SHORT POLY NIPPLE,BAN NIP100-SH,$1.31,791206010008
"CAM LOCK (C) 3"" FEMALE COUPLER X 3"" HOSE BARB NO LOCK",300C,$22.17,791206033878
"3/4""Male Thd X 3/4"" Hose Shank",BAN HB075,$0.91,791206004106
2.18 X 2.52 X 0.75 T-BOLT CLAMP,BAN TC218,$5.70,791206011722
T BOLT CLAMP- DIAMETER RANGE- 3.31-3.62/ SIZE 331,BAN TC331,$6.20,791206011760
"2"" Full Port Worm Screw Clamp",BAN FC220,$4.84,791206003680
"3"" Male Thd X 3"" Hose Shank",BAN HB300,$8.98,791206004489
3/4 X SHORT POLY NIPPLE,BAN NIP075-SH,$1.24,791206009972
"3"" Worm Screw Clamp",BAN FC300,$6.67,791206003697
"2"" Stnrd Port Worm Screw Clamp",BAN FC200,$4.65,791206003673
3 MPT X 2 FPT POLY REDUCER BUSHING,BAN RB300-200,$11.45,791206010961
"3"" FPT X 3"" PORT POLY VALVE",BAN V300FP,$126.92,791206024524
2 X 1 POLY BUSHING,BAN RB200-100,$2.75,791206010923
1 HOSE BARB 90 DEGREE POLY,BAN HB100-90,$1.45,791206004250
2 X 3/4 POLY BUSHING,BAN RB200-075,$2.75,791206010916
"2"" EPDM Gasket",BAN 200G,$0.71,791206031843
"2"" Plug",BAN 200PL,$5.52,791206032420
"1-1/2"" MPT X 1-1/2"" Hose Shank",BAN HB150,$2.29,791206004366
"Female Coupler 3"" Female Thrd",BAN 300D,$22.17,791206033939
2 X 1-1/2 POLY BUSHING,BAN RB200-150,$2.75,791206010947
2 V-200 BANJO POLY BALL VALVE,BAN V200,$38.76,791206022070
2 POLY 90 ST ELL,BAN SL200-90,$7.38,791206011340
2 POLY TEE,BAN TEE200,$8.90,791206011876
1 100-F BANJO POLY ADPT,BAN 100F,$4.23,791206025835
"CAM LOCK (A) 3"" MALE ADAPTER X 3"" FEMALE NPT",300A,$11.37,791206033748
4.28 X 4.69 X 0.88 T-BOLT CLAMP,BAN TC438,$12.33,791206011791
"3"" Cap",BAN 300CAP,$22.17,791206033885
FLANGE GASKET EPDM 2 IN,HYP UFG0200E-A,$1.30,734943388948
"2""FML CPLR X 2""MLE NPT THD EXTENDED",BAN 201B,$13.19,791206073591
"1/2""Male Thd X 1/2"" Hose Shank",BAN HB050,$0.82,791206004014
"2"" FPT X 2"" PORT POLY VALVE",BAN V200FP,$53.12,791206022131
FLANGE GASKET EPDM 3 IN,HYP UFG0300E-A,$1.67,734943388924
"Male Adapter 1-1/2"" Male Thrd",BAN 150F,$4.25,791206028256
"3"" FLANGE X 3"" HOSE BARB",BAN M300BRB,$10.23,791206009774
2  TF-200 POLY TANK BUNG,TF200,$15.03,791206012415
"3/4""Male Thd X 1/2"" Hose Shank",BAN HB075-050,$1.09,791206004120
"2"" FP Flange X 2"" Hose Barb",BAN M220BRB,$3.36,791206009590
1.34 X 1.50 X 0.75 T-BOLT CLAMP,BAN TC130,$6.04,791206065558
1 X 3/4 POLY BUSHING,BAN RB100-075,$1.90,791206010848
1 100-C BANJO POLY COUP,BAN 100C,$9.24,791206025620
"3/4"" HOSE BARB 90 DEGREE POLY",BAN HB075-90,$1.14,791206004175
3 X SHORT POLY NIPPLE,BAN NIP300-SH,$8.76,791206010152
"3"" EPDM Gasket",BAN 300G,$0.97,791206034103
"Female Coupler 3"" Male Thread",BAN 300B,$22.17,791206033830
"3/4"" FPT, 3/4"" Port Union Vlv",BAN UV075FP,$13.43,791206013047
"3"" MANIFOLD X 3"" MALE THREAD",BAN M300MPT,$9.04,791206009828
"1"" Poly Street Elbow-90 Degree",BAN SL100-90,$3.19,791206011289
"Female Cplg 1-1/2"" Female Thrd",BAN 150D,$10.84,791206028188
"2"" FP MANIFOLD X 2"" MALE THREAD",BAN M220MPT,$3.26,791206009651
3/4 POLY 90 ST ELL,BAN SL075-90,$2.69,791206011265
"Female Cplg 1-1/2"" Male Thread",BAN 150B,$10.84,791206028027
2 POLY PIPE COUP,BAN CPLG200,$8.01,791206001297
"3/4"" POLY TANK FLANGE ASSY",TF075,$7.27,791206012002
"Female Cplg 1-1/2"" Hose Shank",BAN 150C,$10.84,791206028096
"1"" FPT, 1"" Port Union Valve",BAN UV100FP,$16.81,791206013078
3 POLY TEE,BAN TEE300,$41.48,791206011883
2 HB-200-90 BANJO POLY HOSE BARB 90 EL,BAN HB200-90,$5.64,791206004458
LXM6WN ROD END BEARING - 3/8 M RH WITH WELDED NUT,LXM6WN,$12.16,
M301G RIB GASKET,BAN M301G,$1.64,791206066760
SMSS4 SET OF 4 FLOW MONITOR ASSEMBLY,BLU SMSS4,$69.79,
"1-1/4"" MPT X 1-1/4"" Hose Shank",BAN HB125,$1.63,791206004298
"1""Male Thread X 3/4""Hose Shank",BAN HB100-075,$1.32,791206004229
3/4 X 1/2 POLY BUSHING,BAN RB075-050,$2.16,791206010800
1.20 X 1.34 X 0.75 T-BOLT CLAMP,BAN TC120,$5.48,791206069846
FLANGE GASKET EPDM 1 AND HALF,HYP UFG0150E-A,$1.25,734943388917
1 100-A BANJO POLY ADPT,BAN 100A,$3.52,791206025514
"3/4""Male Thread X 1""Hose Shank",BAN HB075-100,$1.32,791206004151
"CAM LOCK (E) 3"" MALE ADAPTER X 3"" HOSE BARB",300E,$14.58,791206034004
1.50 X 1.62 X 0.75 T-BOLT CLAMP,BAN TC150,$6.10,791206070675
1 100-D BANJO POLY COUP,BAN 100D,$9.24,791206025705
M201G RIB GASKET,BAN M201G,$1.38,791206066746
"2""POLY PUMP W/6.5hp INTEK PRO   (12 per pallet)",BAN 200P6PRO,$350.00,791206042443
2 X 1-1/2 POLY REDUCER NIPPLE,BAN RN200-150,$2.55,791206011166
"2""VLV-FML NPT X FML NPT THD-FP",BAN V204FP,$50.36,791206023671
1 100-B BANJO POLY COUP,BAN 100B,$9.24,791206025552
"1"" automatic diesel nozzle",FIL N100DAU12G,$152.90,0-89404-22504-2
2 POLY 90 ELL,BAN EL200-90,$7.15,791206003468
"3"" Poly Street Elbow 90 Degree",BAN SL300-90,$37.50,791206011371
1 100-E BANJO POLY ADPT,BAN 100E,$4.23,791206025811
"1"" Worm Screw Clamp",BAN FC100,$3.98,791206003666
M221G RIB GASKET,BAN M221G,$1.49,791206066753
"3"" MALE ADAPTER X 3"" MANIFOLD",BAN M300A,$12.75,791206037401
1 POLY TEE,BAN TEE100,$4.33,791206011845
"Male Adapter 1-1/2"" Female Thd",BAN 150A,$4.00,791206027983
"3"" FEMALE X 2"" MALE ADAPTER",BAN 303B200A,$39.59,791206070590
"TANK FITTING 1"" W/ EPDM GASKET",TF100,$8.67,791206012064
"Male Adapter 1-1/2"" Hose Shank",BAN 150E,$4.25,791206028232
2 X 4 POLY NIPPLE,BAN NIP200-4,$5.90,791206010138
1-1/2 X SH POLY NIPPLE,BAN NIP150-SH,$2.47,791206010060
3/4 075-D BANJO POLY COUP,BAN 075D,$8.06,791206025224
10-100 GPH E-Z METER 3PH SERIES 2000,BLU 21630,$1696.19,
1-1/2 X 1 POLY BUSHING,BAN RB150-100,$3.03,791206010893
2.50 X 2.81 X 0.75 T-BOLT CLAMP,BAN TC250,$6.39,791206011746
3/4 POLY TEE,BAN TEE075,$3.01,791206011838
"3/4"" 075F MALE ADAPTER",BAN 075F,$3.81,791206025347
"3"" FLANGED TEE",M300TEE,$42.62,791206009880
2 VA-200FP BANJO POLY FULL PORT NOZZLE,BAN VA200FP,$67.94,791206013801
2.83 X 3.21 X 0.75 T-BOLT CLAMP,BAN TC287,$6.39,791206011753
2 200-F-90 BANJO POLY ADPT,BAN 200F90,$8.10,791206031836
1.93 X 2.24 X 0.75 T-BOLT CLAMP,BAN TC193,$6.10,791206011715
"3"" Flanged Manifold Valve",BAN MV300CF,$131.68,791206008968
"90 Degree Female Cplg 2"" H.S.",BAN 200C90,$16.08,791206031645
3/4 075C FEMALE COUPLING,BAN 075C,$8.06,791206025088
1-1/2 V-150 BANJO POLY BALL VALVE,BAN V150,$38.76,791206021882
4.21 X 4.59 X 0.75 T-BOLT CLAMP,BAN TC425,$7.39,791206011784
"3/4"" PLUG-FITS 1/2"" & 3/4 CPLGS",BAN 75PL,$3.81,791206035964
1 MASTERFLEX 300 HOSE TY100,HOSE FERT SOL 1,$2.24,822353120347
1 X 3/4 POLY REDUCER NIPPLE,BAN RN100-075,$2.07,791206011104
"2"" Male Adapter X 2"" Manifold",BAN M220A,$6.59,791206009583
"1-1/2"" EPDM Gasket",BAN 150G,$0.67,791206028317
"Male Adapter 3/4"" Female Thrd",BAN 75A3/4,$3.52,791206035766
"2"" MPT X 1-1/2"" Hose Shank",BAN HB200-150,$3.50,791206004441
"2""FP STUBBY MANIFOLD VALVE",BAN MVS220CF,$51.51,791206061345
"2"" FLANGED TEE",BAN M220TEE,$9.04,791206009705
"1/2""Male Thd X 3/4"" Hose Shank",BAN HB050-075,$1.09,791206004045
1/2 X SHORT POLY NIPPLE,BAN NIP050-SH,$1.24,791206009958
2 POLY PIPE PLUG,BAN PLUG200,$3.05,791206010480
5-30 PISTON CUP ASSY [SERVICE PART],BLU 54-2001-A,$72.08,
"1/2"" HOSE BARB 90 DEGREE POLY",BAN HB050-90,$1.09,791206004069
1 V-100 BANJO POLY BALL VALVE,BAN V100,$27.34,791206021110
"3/4"" Poly Pipe Plug",BAN PLUG075,$2.30,791206010435
1-1/2 X 3/4 POLY BUSHING,BAN RB150-075,$3.03,791206010886
"3"" Plug",BAN 300PL,$11.56,791206034530
"2""Extra Thick Cplg Gasket-EPDM",BAN 200GXT,$1.55,791206031928
2 X 1-1/4 POLY BUSHING,BAN RB200-125,$3.31,791206010930
"1/2""THD X 3/8"" HOSE BARB POLY",BAN HB050-038,$0.98,791206004021
3/4 X 1/4 POLY BUSHING,BAN RB075-025,$2.16,791206010787
1-1/4 X SHORT POLY NIPPLE,BAN NIP125-SH,$1.61,791206010039
2 X 6 POLY NIPPLE,BAN NIP200-6,$6.88,791206010145
"2"" X 2"" HOSE MENDER POLY",BAN HM200,$3.42,791206004571
"1/4""Male Thd X 3/8"" Hose Shank",BAN HB025-038,$0.91,791206003888
"3/4"" CAP-FITS 1/2""&3/4""Cplg",BAN 075CAP,$8.06,791206025095
"GASKET SHIM 3"" CAMLOCK",SHIM300,$1.88,
54-3001-A PISTON CUP ASSY 10-100GPH,BLU 54-3001-A,$109.33,
"1-1/2"" Cap",BAN 150CAP,$10.84,791206028102
2 POLY 45 ST ELL,BAN SL200-45,$9.94,791206011333
3/4THD X 1/2HB 90 DEGREE POLY,BAN HB075/050-90,$1.37,791206004182
1 100-CAP BANJO POLY DUST CAP,BAN 100125CAP,$8.88,791206026146
"Female Cplg 3/4"" Male Thread",BAN 75B3/4,$8.06,791206035858
1-1/4 POLY 90 ST ELL,BAN SL125-90,$4.39,791206011302
"2""FMLE CPLG X 1 1/2"" HOSE BARB",BAN 200150C,$14.97,791206033021
"1/4""Male Thrd X 1/2""Hose Shank",BAN HB025-050,$1.09,791206003901
"2"" X 2"" Clamp Valve",BAN MV200CF,$41.53,791206008807
3  TF-300 POLY TANK BUNG,TF300,$33.25,791206012637
"GASKET SHIM 2"" CAMLOCK",SHIM200,$1.00,
"1"" HOSE MENDER",BAN HM100,$1.37,791206004540
1-1/2 HB150-90BANJO POLY HOSE BARB 90 EL,BAN HB150-90,$5.15,791206004403
1-1/2 POLY 90 ST ELL,BAN SL150-90,$6.21,791206011326
"1"" Poly Pipe Plug",BAN PLUG100,$2.30,791206010459
"3"" HOSE BARB X MPT 90 DEGREE",BAN HB300-90,$27.23,791206004496
1 POLY PIPE COUP,BAN CPLG100,$3.14,791206001266
1/2 MALE X 1/2 HOSE SHANK STAINLESS STEEL,BAN HB050SS,$13.48,791206004090
"2""FP X 2"" FP Manifold Coupling",BAN M220CPG90,$7.82,791206009637
3/4 075E POLY MALE ADAPTER,BAN 075E,$3.81,791206025323
1-1/2 X 1-1/4 POLY BUSHING,BAN RB150-125,$3.03,791206010909
"3"" Manifold Cplg x 45 Degrees",BAN M300CPG45,$44.41,791206044867
"2""FP Mle Adptr x Mle NPT Thrds",BAN VSFMT204FP,$51.98,791206016802
3/4 MALE X 3/4 HOSE SHANK STAINLESS STEEL,BAN HB075SS,$15.75,791206004205
"2"" Line Strainer 50 Mesh",BAN LS200-50,$54.80,791206006841
"3"" X 2"" FULL PORT REDUCER FLANGE",BAN M300220CPG,$23.34,791206009910
"3"" FC T-BOLT CLAMP",BAN FC300TB,$20.94,791206079838
1-1/2 POLY TEE,BAN TEE150,$6.99,791206011869
"2"" Manifold Barb",BAN M200BRB,$3.68,791206009231
3 POLY 45 ST ELL,BAN SL300-45,$41.19,791206011364
"3""Extra Thick Cplg Gasket-EPDM",BAN 300GXT,$2.07,791206034165
2 FP CLAMP FLANGE X 2 FML COUPLER,BAN M220D,$15.11,791206069921
"4""MPT X 3"" FPT Reducer Bushing",BAN RB400-300,$21.32,791206010978
3 V-25153 POLY BALL VALVE HANDLE,BAN V25153,$10.51,791206023909
"2"" MANIFOLD MALE THD CONNECT",BAN M200MPT,$3.26,791206009316
"3"" FLANGE X FLANGE SWEEP",BAN M300SWP90,$44.47,791206074550
"3"" Poly Pipe Elbow 90 Degree",BAN EL300-90,$36.36,791206003475
1 X 1/2 POLY BUSHING,BAN RB100-050,$2.30,791206010831
"3"" FPT X 2 1/2"" PORT POLY VLVE",BAN V300,$85.50,791206024500
"3/4"" POLY TEE STRAINER 50 MESH",BAN LST075-50,$26.34,791206005264
3/4 X 1/2 POLY REDUCER NIPPLE,BAN RN075-050,$1.77,791206011081
3/8 HOSE MENDER,BAN HM038,$1.01,791206066371
"2"" FP Flange X 2"" HB 90 Degree",BAN M220BRB90,$6.81,791206009606
